URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places,minmax_norm_ratings,mean_norm_ratings
https://www.goodreads.com//book/show/2767052-the-hunger-games,The Hunger Games,Suzanne Collins,173693,6532535,4.33,374,2008,1,"Young Adult, Fiction, Science Fiction",41.0,"District 12, Panem, Capitol, Panem, Panem",7.99,2.17
https://www.goodreads.com//book/show/40961427-1984,1984,George Orwell,72336,3248738,4.19,237,2013,0,"Classics, Fiction, Science Fiction",2.0,"London, England, England, United Kingdom",7.57,1.75
https://www.goodreads.com//book/show/3636.The_Giver,The Giver,Lois Lowry,65998,1836308,4.13,208,2006,1,"Young Adult, Fiction, Classics",22.0,,7.39,1.57
https://www.goodreads.com//book/show/13335037-divergent,Divergent,Veronica Roth,108877,2988154,4.19,487,2012,1,"Young Adult, Science Fiction, Dystopia",20.0,"Chicago, Illinois",7.57,1.75
https://www.goodreads.com//book/show/5129.Brave_New_World,Brave New World,Aldous Huxley,31466,1475247,3.99,288,1998,0,"Classics, Fiction, Science Fiction",,"New Mexico, London, England",6.97,1.15
https://www.goodreads.com//book/show/13079982-fahrenheit-451,Fahrenheit 451,Ray Bradbury,49362,1732046,3.99,194,2011,0,"Classics, Fiction, Science Fiction",4.0,,6.97,1.15
https://www.goodreads.com//book/show/38447.The_Handmaid_s_Tale,The Handmaid's Tale,Margaret Atwood,72324,1508603,4.11,314,1998,1,"Fiction, Classics, Science Fiction",13.0,"Cambridge, Massachusetts, Republic of Gilead",7.33,1.51
https://www.goodreads.com//book/show/170448.Animal_Farm,Animal Farm,George Orwell,57960,2822789,3.95,141,1996,0,"Classics, Fiction, Science Fiction",2.0,"England, United Kingdom",6.85,1.03
https://www.goodreads.com//book/show/7624.Lord_of_the_Flies,Lord of the Flies,William Golding,38479,2313464,3.69,182,1999,0,"Classics, Fiction, Young Adult",,,6.07,0.25
https://www.goodreads.com//book/show/375802.Ender_s_Game,Ender's Game,Orson Scott Card,43661,1156769,4.3,352,2004,1,"Science Fiction, Fiction, Young Adult",5.0,,7.9,2.08
https://www.goodreads.com//book/show/6288.The_Road,The Road,Cormac McCarthy,46343,731588,3.97,241,2006,0,"Fiction, Science Fiction, Science Fiction",12.0,United States of America,6.91,1.09
https://www.goodreads.com//book/show/6186357-the-maze-runner,The Maze Runner,James Dashner,56160,1095667,4.03,384,2009,1,"Young Adult, Science Fiction, Dystopia",9.0,,7.09,1.27
https://www.goodreads.com//book/show/149267.The_Stand,The Stand,Stephen King,21419,630118,4.34,1172,1990,0,"Horror, Fiction, Fantasy",4.0,"United States of America, New York City, New York, Boulder, Colorado, Las Vegas, Nevada, Arnett, Texas, Pennsylvania, Arkansas, Arizona, Nevada, Idaho, Boulder, Colorado, Ogunquit, Maine",8.02,2.2
https://www.goodreads.com//book/show/24770.Uglies,Uglies,Scott Westerfeld,23736,571822,3.85,425,2005,1,"Young Adult, Science Fiction, Dystopia",9.0,,6.55,0.73
https://www.goodreads.com//book/show/11614718-delirium,Delirium,Lauren Oliver,26436,423968,3.97,441,2012,1,"Young Adult, Science Fiction, Dystopia",4.0,"Portland, Maine",6.91,1.09
https://www.goodreads.com//book/show/7735333-matched,Matched,Ally Condie,33213,667860,3.66,369,2010,1,"Young Adult, Science Fiction, Dystopia",9.0,,5.98,0.16
https://www.goodreads.com//book/show/5805.V_for_Vendetta,V for Vendetta,Alan Moore,5615,270136,4.25,296,2005,1,"Sequential Art, Graphic Novels, Sequential Art",2.0,United Kingdom,7.75,1.93
https://www.goodreads.com//book/show/764347.Unwind,Unwind,Neal Shusterman,18924,197590,4.16,337,2007,1,"Young Adult, Science Fiction, Dystopia",10.0,"Akron, Ohio, Ohio, Scottsburg, Indiana, Arizona, Joplin, Missouri",7.48,1.66
https://www.goodreads.com//book/show/6334.Never_Let_Me_Go,Never Let Me Go,Kazuo Ishiguro,32407,487219,3.82,288,2010,0,"Fiction, Science Fiction, Science Fiction",8.0,"Hailsham, Norfolk, England, The Cottages, Kingsfield",6.46,0.64
https://www.goodreads.com//book/show/46756.Oryx_and_Crake,Oryx and Crake,Margaret Atwood,13702,226357,4.01,389,2004,1,"Fiction, Science Fiction, Science Fiction",5.0,,7.03,1.21
https://www.goodreads.com//book/show/9969571-ready-player-one,Ready Player One,Ernest Cline,88661,896426,4.25,374,2011,1,"Science Fiction, Fiction, Young Adult",10.0,"Columbus, Ohio, Oklahoma City, Oklahoma",7.75,1.93
https://www.goodreads.com//book/show/8908.World_War_Z,World War Z: An Oral History of the Zombie War,Max Brooks,25871,450555,4.01,342,2006,1,"Horror, Fiction, Horror",4.0,,7.03,1.21
https://www.goodreads.com//book/show/9275658-legend,Legend,Marie Lu,29099,422796,4.16,305,2011,1,"Young Adult, Science Fiction, Dystopia",8.0,"Los Angeles, The Republic of America",7.48,1.66
https://www.goodreads.com//book/show/7082.Do_Androids_Dream_of_Electric_Sheep_,Do Androids Dream of Electric Sheep?,Philip K. Dick,13492,356294,4.08,244,1996,1,"Science Fiction, Fiction, Classics",1.0,"San Francisco, California, California, United States of America",7.24,1.42
https://www.goodreads.com//book/show/472331.Watchmen,Watchmen,Alan Moore,14399,493169,4.36,416,2005,1,"Sequential Art, Graphic Novels, Sequential Art",17.0,"New York City, New York",8.08,2.26
https://www.goodreads.com//book/show/307791.The_City_of_Ember,The City of Ember,Jeanne DuPrau,11285,251409,3.86,288,2003,1,"Young Adult, Fantasy, Science Fiction",14.0,,6.58,0.76
https://www.goodreads.com//book/show/4981.Slaughterhouse_Five,Slaughterhouse-Five,Kurt Vonnegut Jr.,27540,1150861,4.08,275,1999,0,"Classics, Fiction, Science Fiction",4.0,"Dresden, Tralfamadore, Ilium, Ardennes",7.24,1.42
https://www.goodreads.com//book/show/13453029-wool-omnibus,Wool Omnibus,Hugh Howey,13704,163857,4.21,509,2012,1,"Science Fiction, Fiction, Science Fiction",4.0,,7.63,1.81
https://www.goodreads.com//book/show/2493.The_Time_Machine,The Time Machine,H.G. Wells,11331,422784,3.89,118,2002,0,"Classics, Science Fiction, Fiction",,"United Kingdom, London, England, England",6.67,0.85
https://www.goodreads.com//book/show/36381037-cinder,Cinder,Marissa Meyer,55353,706620,4.14,400,2012,1,"Young Adult, Fantasy, Science Fiction",10.0,"New Beijing, Eastern Commonwealth",7.42,1.6
https://www.goodreads.com//book/show/547094.I_Am_Legend_and_Other_Stories,I Am Legend and Other Stories,Richard Matheson,4975,120277,4.0,317,1997,0,"Horror, Fiction, Science Fiction",,"Los Angeles, California",7.0,1.18
https://www.goodreads.com//book/show/57891.Battle_Royale,Battle Royale,Koushun Takami,5089,62675,4.16,617,2003,0,"Fiction, Science Fiction, Dystopia",,Japan,7.48,1.66
https://www.goodreads.com//book/show/10507293-the-selection,The Selection,Kiera Cass,50713,936750,4.13,336,2012,1,"Young Adult, Romance, Science Fiction",2.0,,7.39,1.57
https://www.goodreads.com//book/show/667.Anthem,Anthem,Ayn Rand,9300,133320,3.63,105,1999,0,"Fiction, Classics, Philosophy",2.0,,5.89,0.07
https://www.goodreads.com//book/show/76171.We,We,Yevgeny Zamyatin,4750,73951,3.91,255,1993,0,"Fiction, Science Fiction, Science Fiction",,OneState,6.73,0.91
https://www.goodreads.com//book/show/43615.The_Gunslinger,The Gunslinger,Stephen King,19310,525287,3.94,231,2003,1,"Fantasy, Fiction, Horror",,,6.82,1.0
https://www.goodreads.com//book/show/6690798-the-passage,The Passage,Justin Cronin,19517,193882,4.03,766,2010,1,"Horror, Fiction, Science Fiction",2.0,"Telluride, Colorado, Las Vegas, Nevada, Roswell, New Mexico",7.09,1.27
https://www.goodreads.com//book/show/213753.Life_As_We_Knew_It,Life As We Knew It,Susan Beth Pfeffer,9823,117567,3.88,337,2006,1,"Young Adult, Science Fiction, Dystopia",10.0,"Pennsylvania, Howell, Pennsylvania",6.64,0.82
https://www.goodreads.com//book/show/20758104-the-knife-of-never-letting-go,The Knife of Never Letting Go,Patrick Ness,16989,158554,3.97,512,2014,1,"Young Adult, Science Fiction, Dystopia",8.0,New World,6.91,1.09
https://www.goodreads.com//book/show/10429045-shatter-me,Shatter Me,Tahereh Mafi,29568,301937,3.94,338,2011,1,"Young Adult, Science Fiction, Dystopia",1.0,,6.82,1.0
https://www.goodreads.com//book/show/41817486-a-clockwork-orange,A Clockwork Orange,Anthony Burgess,14139,612729,3.99,213,2019,0,"Classics, Fiction, Science Fiction",1.0,England,6.97,1.15
https://www.goodreads.com//book/show/1656001.The_Host,The Host,Stephenie Meyer,41636,911485,3.84,620,2008,1,"Young Adult, Science Fiction, Fantasy",,Arizona,6.52,0.7
https://www.goodreads.com//book/show/2526.Blindness,Blindness,JosÃ© Saramago,16841,207945,4.14,326,1999,1,"Fiction, Science Fiction, Dystopia",2.0,,7.42,1.6
https://www.goodreads.com//book/show/2536134.Gone,Gone,Michael  Grant,10889,182348,3.86,560,2008,1,"Young Adult, Science Fiction, Dystopia",1.0,"Perdido Beach, California",6.58,0.76
https://www.goodreads.com//book/show/135479.Cat_s_Cradle,Cat's Cradle,Kurt Vonnegut Jr.,11104,343508,4.16,179,1999,0,"Fiction, Classics, Science Fiction",1.0,"San Lorenzo, Ilium",7.48,1.66
https://www.goodreads.com//book/show/164154.A_Canticle_for_Leibowitz,A Canticle for Leibowitz,Walter M. Miller Jr.,4844,95911,3.97,334,2006,1,"Science Fiction, Fiction, Apocalyptic",2.0,,6.91,1.09
https://www.goodreads.com//book/show/16101128-the-5th-wave,The 5th Wave,Rick Yancey,29959,398473,4.04,457,2013,1,"Young Adult, Science Fiction, Science Fiction",14.0,Ohio,7.12,1.3
https://www.goodreads.com//book/show/6088007-neuromancer,Neuromancer,William Gibson,9709,267200,3.9,292,2000,1,"Science Fiction, Fiction, Science Fiction",11.0,"Chiba, Tokyo",6.7,0.88
https://www.goodreads.com//book/show/830.Snow_Crash,Snow Crash,Neal Stephenson,9349,240285,4.02,438,2000,0,"Science Fiction, Fiction, Science Fiction",6.0,United States of America,7.06,1.24
https://www.goodreads.com//book/show/8525590-wither,Wither,Lauren DeStefano,8154,98331,3.8,358,2011,1,"Young Adult, Science Fiction, Dystopia",2.0,Florida,6.4,0.58
https://www.goodreads.com//book/show/41913.The_Children_of_Men,The Children of Men,P.D. James,3124,40503,3.68,241,2006,0,"Fiction, Science Fiction, Science Fiction",,England,6.04,0.22
https://www.goodreads.com//book/show/662.Atlas_Shrugged,Atlas Shrugged,Ayn Rand,17586,357992,3.69,1168,1999,0,"Classics, Philosophy, Literature",2.0,,6.07,0.25
https://www.goodreads.com//book/show/9014.The_Long_Walk,The Long Walk,Richard Bachman,7445,131187,4.08,370,1999,0,"Horror, Fiction, Science Fiction",,Maine,7.24,1.42
https://www.goodreads.com//book/show/15863832-angelfall,Angelfall,Susan Ee,15776,170699,4.12,288,2012,1,"Fantasy, Young Adult, Paranormal",1.0,"San Francisco, California",7.36,1.54
https://www.goodreads.com//book/show/13376.The_House_of_the_Scorpion,The House of the Scorpion,Nancy Farmer,6456,82585,4.07,380,2004,1,"Young Adult, Science Fiction, Science Fiction",14.0,,7.21,1.39
https://www.goodreads.com//book/show/17690.The_Trial,The Trial,Franz Kafka,7873,241064,3.96,255,2001,0,"Classics, Fiction, Literature",1.0,,6.88,1.06
https://www.goodreads.com//book/show/8235178-across-the-universe,Across the Universe,Beth Revis,10346,114868,3.77,399,2011,1,"Young Adult, Science Fiction, Science Fiction",4.0,"Godspeed, United States of America, Earth, Outer Space",6.31,0.49
https://www.goodreads.com//book/show/530965.The_Day_of_the_Triffids,The Day of the Triffids,John Wyndham,3578,91443,4.02,228,2003,1,"Science Fiction, Fiction, Classics",1.0,"London, England, United Kingdom",7.06,1.24
https://www.goodreads.com//book/show/13651.The_Dispossessed,The Dispossessed,Ursula K. Le Guin,5844,91486,4.2,387,1994,1,"Science Fiction, Fiction, Fantasy",8.0,,7.6,1.78
https://www.goodreads.com//book/show/3432478-the-forest-of-hands-and-teeth,The Forest of Hands and Teeth,Carrie Ryan,8839,82546,3.59,310,2009,1,"Young Adult, Horror, Zombies",2.0,,5.77,-0.05
https://www.goodreads.com//book/show/216363.The_Man_in_the_High_Castle,The Man in the High Castle,Philip K. Dick,11824,179484,3.62,259,1992,0,"Science Fiction, Fiction, Science Fiction",2.0,"San Francisco, California, California",5.86,0.04
https://www.goodreads.com//book/show/52397.Parable_of_the_Sower,Parable of the Sower,Octavia E. Butler,7045,72068,4.16,345,2000,1,"Fiction, Science Fiction, Science Fiction",2.0,California,7.48,1.66
https://www.goodreads.com//book/show/11594257-under-the-never-sky,Under the Never Sky,Veronica Rossi,8922,110748,3.99,374,2012,1,"Young Adult, Science Fiction, Dystopia",2.0,Reverie,6.97,1.15
https://www.goodreads.com//book/show/20170404-station-eleven,Station Eleven,Emily St. John Mandel,39894,336480,4.05,333,2014,0,"Fiction, Science Fiction, Science Fiction",15.0,"Toronto, Ontario, Michigan",7.15,1.33
https://www.goodreads.com//book/show/169756.Feed,Feed,M.T. Anderson,6679,57960,3.55,308,2004,0,"Young Adult, Science Fiction, Science Fiction",5.0,,5.65,-0.17
https://www.goodreads.com//book/show/15839976-red-rising,Red Rising,Pierce Brown,25680,258199,4.24,382,2014,1,"Science Fiction, Fantasy, Young Adult",2.0,Mars,7.72,1.9
https://www.goodreads.com//book/show/7137327-enclave,Enclave,Ann Aguirre,5113,67112,3.91,259,2011,1,"Young Adult, Science Fiction, Dystopia",2.0,New York State,6.73,0.91
https://www.goodreads.com//book/show/826845.The_Chrysalids,The Chrysalids,John Wyndham,2263,43890,3.93,200,1977,0,"Science Fiction, Fiction, Classics",1.0,,6.79,0.97
https://www.goodreads.com//book/show/18414.Utopia,Utopia,Thomas More,2931,60532,3.54,163,2003,0,"Classics, Philosophy, Fiction",,"Antwerp, Utopia",5.62,-0.2
https://www.goodreads.com//book/show/38169.Alas_Babylon,"Alas, Babylon",Pat Frank,3309,40017,4.07,323,2005,0,"Fiction, Science Fiction, Apocalyptic",1.0,"Fort Repose, Florida, Florida, Omaha, Nebraska, Syria",7.21,1.39
https://www.goodreads.com//book/show/76778.The_Martian_Chronicles,The Martian Chronicles,Ray Bradbury,8073,214859,4.15,182,1984,0,"Science Fiction, Fiction, Classics",1.0,Mars,7.45,1.63
https://www.goodreads.com//book/show/11557.Swan_Song,Swan Song,Robert R. McCammon,3662,56422,4.28,956,1987,0,"Horror, Fiction, Apocalyptic",3.0,"New York City, New York, West Virginia, Kansas, Pennsylvania, Salt Lake City, Utah, Idaho",7.84,2.02
https://www.goodreads.com//book/show/889284.The_Postman,The Postman,David Brin,1357,31874,3.89,321,1997,0,"Science Fiction, Fiction, Apocalyptic",5.0,Pacific Northwest,6.67,0.85
https://www.goodreads.com//book/show/38180.On_the_Beach,On the Beach,Nevil Shute,2618,35801,3.95,296,2002,0,"Fiction, Science Fiction, Apocalyptic",,"Australia, Melbourne, Victoria",6.85,1.03
https://www.goodreads.com//book/show/10576365-the-darkest-minds,The Darkest Minds,Alexandra Bracken,16714,154049,4.17,488,2012,1,"Young Adult, Science Fiction, Dystopia",2.0,,7.51,1.69
https://www.goodreads.com//book/show/21611.The_Forever_War,The Forever War,Joe Haldeman,5987,142815,4.14,278,2003,1,"Science Fiction, Fiction, War",4.0,,7.42,1.6
https://www.goodreads.com//book/show/11607.The_Running_Man,The Running Man,Richard Bachman,3376,105363,3.88,317,1999,0,"Horror, Fiction, Science Fiction",,,6.64,0.82
https://www.goodreads.com//book/show/332775.Incarceron,Incarceron,Catherine Fisher,5352,58739,3.64,458,2007,1,"Fantasy, Young Adult, Science Fiction",4.0,,5.92,0.1
https://www.goodreads.com//book/show/827.The_Diamond_Age,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,3486,85259,4.16,499,2000,0,"Science Fiction, Fiction, Science Fiction",6.0,"China, Shanghai",7.48,1.66
https://www.goodreads.com//book/show/9917938-blood-red-road,Blood Red Road,Moira Young,5842,60444,3.91,459,2011,1,"Young Adult, Science Fiction, Dystopia",10.0,,6.73,0.91
https://www.goodreads.com//book/show/2113260.Shades_of_Grey,Shades of Grey,Jasper Fforde,4259,32659,4.15,400,2009,1,"Fantasy, Fiction, Science Fiction",3.0,,7.45,1.63
https://www.goodreads.com//book/show/14817.A_Scanner_Darkly,A Scanner Darkly,Philip K. Dick,3207,91655,4.01,219,2006,0,"Science Fiction, Fiction, Science Fiction",5.0,"Santa Ana, California",7.03,1.21
https://www.goodreads.com//book/show/10567.Cell,Cell,Stephen King,6124,196289,3.65,449,2006,0,"Horror, Fiction, Horror",,"United States of America, Maine, Massachusetts",5.95,0.13
https://www.goodreads.com//book/show/414895.Planet_of_the_Apes,Planet of the Apes,Pierre Boulle,1582,34005,3.96,268,2001,0,"Science Fiction, Fiction, Classics",,Soror,6.88,1.06
https://www.goodreads.com//book/show/6909544-birthmarked,Birthmarked,Caragh M. O'Brien,3669,47195,3.88,361,2010,1,"Young Adult, Science Fiction, Dystopia",5.0,,6.64,0.82
https://www.goodreads.com//book/show/6597651-the-windup-girl,The Windup Girl,Paolo Bacigalupi,6495,67222,3.74,359,2009,1,"Science Fiction, Fiction, Science Fiction",13.0,Bangkok,6.22,0.4
https://www.goodreads.com//book/show/218467.Lucifer_s_Hammer,Lucifer's Hammer,Larry Niven,1474,40668,3.99,629,1983,0,"Science Fiction, Fiction, Apocalyptic",1.0,California,6.97,1.15
https://www.goodreads.com//book/show/14064.I_Am_Legend,I Am Legend,Richard Matheson,6276,98942,4.07,160,1999,0,"Horror, Science Fiction, Fiction",1.0,"Los Angeles, California",7.21,1.39
https://www.goodreads.com//book/show/93269.Earth_Abides,Earth Abides,George R. Stewart,1998,25118,3.96,345,2006,0,"Science Fiction, Fiction, Apocalyptic",1.0,United States of America,6.88,1.06
https://www.goodreads.com//book/show/25437891-the-v-girl,The V Girl: A Coming Of Age Story,Mya Robarts,1271,11096,4.02,340,2015,0,"Romance, Young Adult, Coming Of Age",,Starville,7.06,1.24
https://www.goodreads.com//book/show/9597.Player_Piano,Player Piano,Kurt Vonnegut Jr.,2036,47038,3.88,341,2006,0,"Fiction, Science Fiction, Classics",1.0,Ilium,6.64,0.82
https://www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land,Robert A. Heinlein,8182,278966,3.92,525,1991,0,"Science Fiction, Fiction, Classics",2.0,,6.76,0.94
https://www.goodreads.com//book/show/73654.Logan_s_Run,Logan's Run,William F. Nolan,637,10321,3.66,149,1976,1,"Science Fiction, Science Fiction, Dystopia",,"Los Angeles, California, South Dakota",5.98,0.16
https://www.goodreads.com//book/show/7094569-feed,Feed,Mira Grant,6336,53128,3.86,599,2010,1,"Horror, Horror, Zombies",4.0,,6.58,0.76
https://www.goodreads.com//book/show/104344.The_Gate_to_Women_s_Country,The Gate to Women's Country,Sheri S. Tepper,772,12363,4.06,315,1999,0,"Science Fiction, Fantasy, Fiction",2.0,Marthatown,7.18,1.36
https://www.goodreads.com//book/show/7095831-ship-breaker,Ship Breaker,Paolo Bacigalupi,4516,42449,3.74,326,2010,1,"Young Adult, Science Fiction, Science Fiction",11.0,"New Orleans, Louisiana",6.22,0.4
https://www.goodreads.com//book/show/49628.Cloud_Atlas,Cloud Atlas,David Mitchell,19626,222002,4.0,509,2004,0,"Fiction, Science Fiction, Fantasy",10.0,"Chatham Islands, Neerbeke, West Vlaanderen, Buenas Yerbas, London, England, Seoul, South Korea, Maui, Hawaii",7.0,1.18
https://www.goodreads.com//book/show/17235026-the-girl-with-all-the-gifts,The Girl With All the Gifts,M.R. Carey,20204,193864,3.94,461,2014,1,"Horror, Fiction, Science Fiction",6.0,"London, England",6.82,1.0
https://www.goodreads.com//book/show/33977027-coilhunter,Coilhunter,Dean F. Wilson,124,887,4.13,210,2017,1,"Science Fiction, Science Fiction, Steampunk",,,7.39,1.57
https://www.goodreads.com//book/show/45432.The_Supernaturalist,The Supernaturalist,Eoin Colfer,1210,27150,3.86,267,2005,0,"Fantasy, Young Adult, Science Fiction",4.0,,6.58,0.76
https://www.goodreads.com//book/show/7059135-inside-out,Inside Out,Maria V. Snyder,1927,23664,3.82,320,2010,1,"Young Adult, Science Fiction, Dystopia",,Inside,6.46,0.64
https://www.goodreads.com//book/show/1902241.The_Adoration_of_Jenna_Fox,The Adoration of Jenna Fox,Mary E. Pearson,4846,49286,3.69,266,2008,1,"Young Adult, Science Fiction, Science Fiction",8.0,,6.07,0.25
https://www.goodreads.com//book/show/5130.Island,Island,Aldous Huxley,1575,25811,3.83,354,2002,0,"Fiction, Classics, Science Fiction",,,6.49,0.67
https://www.goodreads.com//book/show/12476820-partials,Partials,Dan Wells,4657,55700,3.92,468,2012,1,"Young Adult, Science Fiction, Dystopia",,"Long Island, New York",6.76,0.94
https://www.goodreads.com//book/show/2978.Lost_Horizon,Lost Horizon,James Hilton,1574,17858,3.93,241,2004,0,"Fiction, Classics, Fantasy",1.0,"Shangri-La, Tibet, Tibet",6.79,0.97
https://www.goodreads.com//book/show/13330761-the-dog-stars,The Dog Stars,Peter Heller,7177,53408,3.93,336,2012,0,"Fiction, Science Fiction, Apocalyptic",5.0,Colorado,6.79,0.97
https://www.goodreads.com//book/show/25177897-token-huntress,Token Huntress,Kia Carrington-Russell,113,413,3.53,222,2015,1,"Fantasy, Paranormal, Fantasy",,,5.59,-0.23
https://www.goodreads.com//book/show/8909.The_War_of_the_Worlds,The War of the Worlds,H.G. Wells,8172,250326,3.83,192,2002,0,"Classics, Science Fiction, Fiction",,,6.49,0.67
https://www.goodreads.com//book/show/86236.Into_the_Forest,Into the Forest,Jean Hegland,1531,11863,3.81,243,1998,0,"Fiction, Apocalyptic, Post Apocalyptic",2.0,,6.43,0.61
https://www.goodreads.com//book/show/414999.Childhood_s_End,Childhood's End,Arthur C. Clarke,5511,134104,4.1,224,1987,0,"Science Fiction, Fiction, Classics",1.0,,7.3,1.48
https://www.goodreads.com//book/show/29981.The_Island_of_Doctor_Moreau,The Island of Doctor Moreau,H.G. Wells,4388,98886,3.73,153,1994,0,"Classics, Science Fiction, Fiction",1.0,,6.19,0.37
https://www.goodreads.com//book/show/71865.Tomorrow_When_the_War_Began,"Tomorrow, When the War Began",John Marsden,3050,48759,4.05,276,2006,1,"Young Adult, Fiction, Science Fiction",3.0,Australia,7.15,1.33
https://www.goodreads.com//book/show/4922079-one-second-after,One Second After,William R. Forstchen,6613,49973,3.93,352,2009,1,"Fiction, Apocalyptic, Post Apocalyptic",,"Black Mountain, North Carolina",6.79,0.97
https://www.goodreads.com//book/show/227651.Among_the_Hidden,Among the Hidden,Margaret Peterson Haddix,6200,113292,3.98,153,2006,1,"Young Adult, Science Fiction, Dystopia",5.0,,6.94,1.12
https://www.goodreads.com//book/show/22590.Ubik,Ubik,Philip K. Dick,4493,89159,4.08,288,2006,0,"Science Fiction, Fiction, Classics",,,7.24,1.42
https://www.goodreads.com//book/show/29581.Foundation_and_Empire,Foundation and Empire,Isaac Asimov,3244,160819,4.21,256,2004,1,"Science Fiction, Fiction, Classics",1.0,,7.63,1.81
https://www.goodreads.com//book/show/40941582,Ú¯Ù Ø´Ø¯Ù Ø§Û Ø¯Ø± ÙÙ,Ø³ÛØ¯ ÙØ±ØªØ¶Û ÙØµØ·ÙÙÛ,220,890,4.03,82,2016,0,"Fiction, Philosophy, Spirituality",,,7.09,1.27
https://www.goodreads.com//book/show/139390.This_Perfect_Day,This Perfect Day,Ira Levin,716,7830,4.02,368,1991,0,"Science Fiction, Science Fiction, Dystopia",1.0,,7.06,1.24
https://www.goodreads.com//book/show/156534.Y,"Y: The Last Man, Vol. 1: Unmanned",Brian K. Vaughan,3006,105250,4.08,130,2003,1,"Sequential Art, Graphic Novels, Sequential Art",,United States of America,7.24,1.42
https://www.goodreads.com//book/show/17274667-metro-2033,Metro 2033,Dmitry Glukhovsky,2767,43187,4.0,458,2013,1,"Science Fiction, Fiction, Horror",1.0,"Moscow, Moscow",7.0,1.18
https://www.goodreads.com//book/show/531509.Herland,Herland,Charlotte Perkins Gilman,1473,15196,3.49,147,1979,1,"Fiction, Feminism, Classics",1.0,Herland,5.47,-0.35
https://www.goodreads.com//book/show/22328546-red-queen,Red Queen,Victoria Aveyard,45478,594589,4.04,383,2015,1,"Fantasy, Young Adult, Science Fiction",7.0,,7.12,1.3
https://www.goodreads.com//book/show/30165203-american-gods,American Gods,Neil Gaiman,39074,776702,4.1,635,2011,1,"Fantasy, Fiction, Fantasy",13.0,"United States of America, Chicago, Illinois, Chattanooga, Tennessee, Minnesota, Wisconsin, Illinois",7.3,1.48
https://www.goodreads.com//book/show/56842.Fatherland,Fatherland,Robert   Harris,2125,38385,3.99,380,1993,0,"Fiction, Historical, Historical Fiction",,"Germany, Berlin",6.97,1.15
https://www.goodreads.com//book/show/53450218-the-past,The Past,Kenneth   Thomas,190,3978,4.25,195,2020,1,"Science Fiction, Time Travel, Science Fiction",,,7.75,1.93
https://www.goodreads.com//book/show/42794237-down-and-rising,Down and Rising,Rohith S. Katbamna,57,130,4.82,676,2019,0,"Apocalyptic, Post Apocalyptic, Literary Fiction",,,9.46,3.64
https://www.goodreads.com//book/show/33356.Jennifer_Government,Jennifer Government,Max Barry,1183,13423,3.66,335,2004,0,"Fiction, Science Fiction, Science Fiction",1.0,,5.98,0.16
https://www.goodreads.com//book/show/15982975-the-stolen,The Stolen: Two Short Stories,Michelle Browne,20,85,4.02,100,2012,0,"Short Stories, Science Fiction, Science Fiction",,,7.06,1.24
https://www.goodreads.com//book/show/93371.Akira_Vol_1,"Akira, Vol. 1",Katsuhiro Otomo,900,24764,4.39,359,2000,1,"Sequential Art, Manga, Sequential Art",1.0,Japan,8.17,2.35
https://www.goodreads.com//book/show/9644151-ashfall,Ashfall,Mike Mullin,2925,23377,3.97,466,2011,1,"Young Adult, Science Fiction, Dystopia",3.0,"Illinois, Iowa",6.91,1.09
https://www.goodreads.com//book/show/535441.The_Zombie_Survival_Guide,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,3901,97680,3.86,255,2003,1,"Horror, Zombies, Horror",,,6.58,0.76
https://www.goodreads.com//book/show/19492453-tagged,Tagged: The Apocalypse,Joseph M. Chiron,72,356,3.27,178,2013,0,"Horror, Horror, Zombies",,,4.81,-1.01
https://www.goodreads.com//book/show/6320534-under-the-dome,Under the Dome,Stephen King,15005,263047,3.91,1074,2009,0,"Horror, Fiction, Science Fiction",3.0,"Chester's Mill, Maine, Maine",6.73,0.91
https://www.goodreads.com//book/show/15842439-warm-bodies,Warm Bodies,Isaac Marion,10699,99616,3.92,256,2012,1,"Romance, Fiction, Science Fiction",,,6.76,0.94
https://www.goodreads.com//book/show/2112823.Mind_Fuck,Mind Fuck,Manna Francis,399,2925,3.95,264,2007,1,"Romance, M M Romance, Erotica",,,6.85,1.03
https://www.goodreads.com//book/show/12067.Good_Omens,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,28190,561126,4.24,491,2006,0,"Fantasy, Fiction, Humor",2.0,"London, England, Lower Tadfield, England",7.72,1.9
https://www.goodreads.com//book/show/7157310-rot-ruin,Rot & Ruin,Jonathan Maberry,3743,32671,4.1,458,2010,1,"Horror, Zombies, Young Adult",4.0,California,7.3,1.48
https://www.goodreads.com//book/show/6219656-the-lottery,The Lottery,Shirley Jackson,3177,59951,4.09,30,1990,0,"Short Stories, Classics, Horror",,Vermont,7.27,1.45
https://www.goodreads.com//book/show/14185.The_Three_Stigmata_of_Palmer_Eldritch,The Three Stigmata of Palmer Eldritch,Philip K. Dick,1613,32053,4.01,231,2010,0,"Science Fiction, Fiction, Science Fiction Fantasy",1.0,,7.03,1.21
