URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places
https://www.goodreads.com//book/show/20170404-station-eleven,Station Eleven,Emily St. John Mandel,39894,336480,4.05,333,2014,FALSE,"Fiction, Science Fiction, Science Fiction","Locus Award Nominee for Best SF Novel (2015), Arthur C. Clarke Award (2015), Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (Best Foreign Work) (2016), PEN/Faulkner Award for Fiction Nominee (2015), Sunburst Award Nominee for Adult (2015), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2015), British Fantasy Award Nominee for Best Horror Novel (August Derleth Award) (2015), NAIBA Book of the Year for Fiction (2015), Toronto Book Award Nominee (2015), The Great Michigan Read (2015), Women's Prize for Fiction Nominee for Longlist (2015), Andrew Carnegie Medal Nominee for Fiction (2015), National Book Award Finalist for Fiction (2014), Goodreads Choice Award Nominee for Fiction (2014), The Rooster -- The Morning News Tournament of Books (2015)","Toronto, Ontario, Michigan"
https://www.goodreads.com//book/show/169756.Feed,Feed,M.T. Anderson,6679,57960,3.55,308,2004,FALSE,"Young Adult, Science Fiction, Science Fiction","Golden Duck Award for Young Adult (Hal Clement Award) (2003), Los Angeles Times Book Prize for Young Adult Literature (2002), Boston Globe-Horn Book Award Nominee for Fiction (2003), National Book Award Finalist for Young People's Literature (2002), Margaret A. Edwards Award (2019)",
https://www.goodreads.com//book/show/15839976-red-rising,Red Rising,Pierce Brown,25680,258199,4.24,382,2014,TRUE,"Science Fiction, Fantasy, Young Adult","Goodreads Choice Award for Debut Goodreads Author & Nominee for Young Adult Fantasy & Science Fiction (2014) and Nominee for Best of the Best  (2018), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2014)",Mars
https://www.goodreads.com//book/show/7137327-enclave,Enclave,Ann Aguirre,5113,67112,3.91,259,2011,TRUE,"Young Adult, Science Fiction, Dystopia","RITA Award by Romance Writers of America for Best Young Adult Romance (2012), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2013)",New York State
https://www.goodreads.com//book/show/826845.The_Chrysalids,The Chrysalids,John Wyndham,2263,43890,3.93,200,1977,FALSE,"Science Fiction, Fiction, Classics",Złota Sepulka for Książka autora zagranicznego (1985),
https://www.goodreads.com//book/show/18414.Utopia,Utopia,Thomas More,2931,60532,3.54,163,2003,FALSE,"Classics, Philosophy, Fiction",,"Antwerp, Utopia"
https://www.goodreads.com//book/show/38169.Alas_Babylon,"Alas, Babylon",Pat Frank,3309,40017,4.07,323,2005,FALSE,"Fiction, Science Fiction, Apocalyptic",Audie Award for Fiction (2012),"Fort Repose, Florida, Florida, Omaha, Nebraska, Syria"
https://www.goodreads.com//book/show/76778.The_Martian_Chronicles,The Martian Chronicles,Ray Bradbury,8073,214859,4.15,182,1984,FALSE,"Science Fiction, Fiction, Classics",Analog Award Nominee for All-Time Best Book (1952),Mars
https://www.goodreads.com//book/show/11557.Swan_Song,Swan Song,Robert R. McCammon,3662,56422,4.28,956,1987,FALSE,"Horror, Fiction, Apocalyptic","Bram Stoker Award for Best Novel (1987), World Fantasy Award Nominee for Best Novel (1988), Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (1994)","New York City, New York, West Virginia, Kansas, Pennsylvania, Salt Lake City, Utah, Idaho"
https://www.goodreads.com//book/show/889284.The_Postman,The Postman,David Brin,1357,31874,3.89,321,1997,FALSE,"Science Fiction, Fiction, Apocalyptic","Hugo Award Nominee for Best Novel (1986), Nebula Award Nominee for Best Novel (1985), Locus Award for Best Science Fiction Novel (1986), John W. Campbell Memorial Award for Best Science Fiction Novel (1986), SF Chronicle Award Nominee for Novel (1986)",Pacific Northwest
https://www.goodreads.com//book/show/38180.On_the_Beach,On the Beach,Nevil Shute,2618,35801,3.95,296,2002,FALSE,"Fiction, Science Fiction, Apocalyptic",,"Australia, Melbourne, Victoria"
https://www.goodreads.com//book/show/10576365-the-darkest-minds,The Darkest Minds,Alexandra Bracken,16714,154049,4.17,488,2012,TRUE,"Young Adult, Science Fiction, Dystopia","Lincoln Award Nominee (2016), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2013)",
https://www.goodreads.com//book/show/21611.The_Forever_War,The Forever War,Joe Haldeman,5987,142815,4.14,278,2003,TRUE,"Science Fiction, Fiction, War","Hugo Award for Best Novel (1976), Nebula Award for Best Novel (1975), Locus Award for Best Novel (1976), Ditmar Award for Best International Long Fiction (1976)",
https://www.goodreads.com//book/show/11607.The_Running_Man,The Running Man,Richard Bachman,3376,105363,3.88,317,1999,FALSE,"Horror, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/332775.Incarceron,Incarceron,Catherine Fisher,5352,58739,3.64,458,2007,TRUE,"Fantasy, Young Adult, Science Fiction","Mythopoeic Fantasy Award Nominee for Children’s Literature (2011), Milwaukee County Teen Book Award Nominee (2011), CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2007), Carnegie Medal Nominee (2008)",
https://www.goodreads.com//book/show/827.The_Diamond_Age,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,3486,85259,4.16,499,2000,FALSE,"Science Fiction, Fiction, Science Fiction","Hugo Award for Best Novel (1996), Nebula Award Nominee for Best Novel (1996), Locus Award for Best Science Fiction Novel (1996), Arthur C. Clarke Award Nominee (1996), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1996), Prometheus Award Nominee for Best Novel (1996)","China, Shanghai"
https://www.goodreads.com//book/show/9917938-blood-red-road,Blood Red Road,Moira Young,5842,60444,3.91,459,2011,TRUE,"Young Adult, Science Fiction, Dystopia","Locus Award Nominee for Best First Novel (2012), Sunburst Award Nominee for Young Adult (2012), Costa Book Award for Children's Book (2011), Teen Buckeye Book Award Nominee (2012), Milwaukee County Teen Book Award Nominee (2012), Amelia Elizabeth Walden Award Nominee (2012), CYBILS Award for Fantasy & Science Fiction (Young Adult) (2011), Carnegie Medal Nominee (2012), Sheila A. Egoff Children’s Literature Prize (2012), FAB Award (2013)",
https://www.goodreads.com//book/show/2113260.Shades_of_Grey,Shades of Grey,Jasper Fforde,4259,32659,4.15,400,2009,TRUE,"Fantasy, Fiction, Science Fiction","Locus Award Nominee for Best Fantasy Novel (2011), Warwick Prize for Writing Nominee for Longlist (2011), Prix Julia Verlanger (2012)",
https://www.goodreads.com//book/show/14817.A_Scanner_Darkly,A Scanner Darkly,Philip K. Dick,3207,91655,4.01,219,2006,FALSE,"Science Fiction, Fiction, Science Fiction","Locus Award Nominee for Best SF Novel (1978), British Science Fiction Association Award for Novel (1978), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978), Graoully d'Or for Roman étranger (1979), Tähtivaeltaja Award (1991)","Santa Ana, California"
https://www.goodreads.com//book/show/10567.Cell,Cell,Stephen King,6124,196289,3.65,449,2006,FALSE,"Horror, Fiction, Horror",,"United States of America, Maine, Massachusetts"
https://www.goodreads.com//book/show/414895.Planet_of_the_Apes,Planet of the Apes,Pierre Boulle,1582,34005,3.96,268,2001,FALSE,"Science Fiction, Fiction, Classics",,Soror
https://www.goodreads.com//book/show/6909544-birthmarked,Birthmarked,Caragh M. O'Brien,3669,47195,3.88,361,2010,TRUE,"Young Adult, Science Fiction, Dystopia","Georgia Peach Book Award Nominee (2011), Rhode Island Teen Book Award Nominee (2012), Beehive Book Award Nominee (2012), Arkansas Teen Book Award Nominee (2012), CYBILS Award Nominee (2010)",
https://www.goodreads.com//book/show/6597651-the-windup-girl,The Windup Girl,Paolo Bacigalupi,6495,67222,3.74,359,2009,TRUE,"Science Fiction, Fiction, Science Fiction","Hugo Award for Best Novel (2010), Nebula Award for Best Novel (2009), Locus Award for Best First Novel (2010), Kurd-Laßwitz-Preis for Bestes ausländisches Werk (2012), British Science Fiction Association Award Nominee for Novel (2010), John W. Campbell Memorial Award for Best Science Fiction Novel (2010), Compton Crook Award (2010), Grand Prix de l'Imaginaire for Roman étranger et Traduction (2013), Premio Ignotus for Mejor novela extranjera (2012), Prix Bob Morane for roman traduit (2013), Cena Akademie SFFH for Kniha roku (Book of the Year) (2011), Goodreads Choice Award Nominee for Science Fiction (2009), Prix Une autre Terre (2013)",Bangkok
https://www.goodreads.com//book/show/218467.Lucifer_s_Hammer,Lucifer's Hammer,Larry Niven,1474,40668,3.99,629,1983,FALSE,"Science Fiction, Fiction, Apocalyptic",Hugo Award Nominee for Best Novel (1977),California
https://www.goodreads.com//book/show/14064.I_Am_Legend,I Am Legend,Richard Matheson,6276,98942,4.07,160,1999,FALSE,"Horror, Science Fiction, Fiction",Tähtivaeltaja Award (2008),"Los Angeles, California"
https://www.goodreads.com//book/show/93269.Earth_Abides,Earth Abides,George R. Stewart,1998,25118,3.96,345,2006,FALSE,"Science Fiction, Fiction, Apocalyptic",International Fantasy Award for Fiction (1951),United States of America
https://www.goodreads.com//book/show/25437891-the-v-girl,The V Girl: A Coming Of Age Story,Mya Robarts,1271,11096,4.02,340,2015,FALSE,"Romance, Young Adult, Coming Of Age",,Starville
https://www.goodreads.com//book/show/9597.Player_Piano,Player Piano,Kurt Vonnegut Jr.,2036,47038,3.88,341,2006,FALSE,"Fiction, Science Fiction, Classics",International Fantasy Award Nominee for Fiction (1953),Ilium
https://www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land,Stranger in a Strange Land,Robert A. Heinlein,8182,278966,3.92,525,1991,FALSE,"Science Fiction, Fiction, Classics","Hugo Award for Best Novel (1962), Prometheus Hall of Fame Award (1987)",
https://www.goodreads.com//book/show/73654.Logan_s_Run,Logan's Run,William F. Nolan,637,10321,3.66,149,1976,TRUE,"Science Fiction, Science Fiction, Dystopia",,"Los Angeles, California, South Dakota"
https://www.goodreads.com//book/show/7094569-feed,Feed,Mira Grant,6336,53128,3.86,599,2010,TRUE,"Horror, Horror, Zombies","Hugo Award Nominee for Best Novel (2011), Locus Award Nominee for Best SF Novel (2011), Shirley Jackson Award Nominee for Novel (Finalist) (2010), Goodreads Choice Award for Science Fiction (2010)",
https://www.goodreads.com//book/show/104344.The_Gate_to_Women_s_Country,The Gate to Women's Country,Sheri S. Tepper,772,12363,4.06,315,1999,FALSE,"Science Fiction, Fantasy, Fiction","Locus Award for Best Fantasy Novel (1992), Arthur C. Clarke Award Nominee (1998)",Marthatown
https://www.goodreads.com//book/show/7095831-ship-breaker,Ship Breaker,Paolo Bacigalupi,4516,42449,3.74,326,2010,TRUE,"Young Adult, Science Fiction, Science Fiction","Locus Award for Best Young Adult Book (2011), Kurd-Laßwitz-Preis Nominee for Bestes ausländisches Werk (2013), Golden Duck Award Nominee for Young Adult (Hal Clement Award) (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2010), Michael L. Printz Award (2011), Rhode Island Teen Book Award Nominee (2012), Lincoln Award Nominee (2013), Andre Norton Award Nominee (2010), CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2010), National Book Award Finalist for Young People's Literature (2010), Missouri Gateway Readers Award Nominee (2013)","New Orleans, Louisiana"
https://www.goodreads.com//book/show/49628.Cloud_Atlas,Cloud Atlas,David Mitchell,19626,222002,4,509,2004,FALSE,"Fiction, Science Fiction, Fantasy","Booker Prize Nominee (2004), Nebula Award Nominee for Best Novel (2004), Locus Award Nominee for Best SF Novel (2005), Arthur C. Clarke Award Nominee (2005), James Tait Black Memorial Prize Nominee for Fiction (2004), British Book Award for Best Read of the Year (2005), National Book Critics Circle Award Nominee for Fiction (2004), Geoffrey Faber Memorial Prize (2005), Tähtivaeltaja Award Nominee (2009), The Rooster -- The Morning News Tournament of Books (2005)","Chatham Islands, Neerbeke, West Vlaanderen, Buenas Yerbas, London, England, Seoul, South Korea, Maui, Hawaii"
https://www.goodreads.com//book/show/17235026-the-girl-with-all-the-gifts,The Girl With All the Gifts,M.R. Carey,20204,193864,3.94,461,2014,TRUE,"Horror, Fiction, Science Fiction","Arthur C. Clarke Award Nominee (2015), Audie Award for Paranormal (2015), British Fantasy Award Nominee for August Derleth Award (best horror novel) (2015), Tähtivaeltaja Award Nominee (2017), Goodreads Choice Award Nominee for Horror (2014), James Herbert Award Nominee (2015)","London, England"
https://www.goodreads.com//book/show/33977027-coilhunter,Coilhunter,Dean F. Wilson,124,887,4.13,210,2017,TRUE,"Science Fiction, Science Fiction, Steampunk",,
https://www.goodreads.com//book/show/45432.The_Supernaturalist,The Supernaturalist,Eoin Colfer,1210,27150,3.86,267,2005,FALSE,"Fantasy, Young Adult, Science Fiction","Golden Duck Award for Middle Grades (Eleanor Cameron Award) (2005), Evergreen Teen Book Award (2007), Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2007), Michigan Library Association Thumbs Up! Award Nominee (2005)",
https://www.goodreads.com//book/show/7059135-inside-out,Inside Out,Maria V. Snyder,1927,23664,3.82,320,2010,TRUE,"Young Adult, Science Fiction, Dystopia",,Inside
https://www.goodreads.com//book/show/1902241.The_Adoration_of_Jenna_Fox,The Adoration of Jenna Fox,Mary E. Pearson,4846,49286,3.69,266,2008,TRUE,"Young Adult, Science Fiction, Science Fiction","SCBWI Golden Kite Award Nominee for Fiction (2009), South Carolina Book Award Nominee for Young Adult Book Award (2010), Rhode Island Teen Book Award Nominee (2010), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2010), Iowa High School Book Award Nominee (2011), California Young Readers Medal Nominee for Young Adult (2011), Andre Norton Award Nominee (2008), Missouri Truman Readers Award Nominee (2011)",
https://www.goodreads.com//book/show/5130.Island,Island,Aldous Huxley,1575,25811,3.83,354,2002,FALSE,"Fiction, Classics, Science Fiction",,
https://www.goodreads.com//book/show/12476820-partials,Partials,Dan Wells,4657,55700,3.92,468,2012,TRUE,"Young Adult, Science Fiction, Dystopia",,"Long Island, New York"
https://www.goodreads.com//book/show/2978.Lost_Horizon,Lost Horizon,James Hilton,1574,17858,3.93,241,2004,FALSE,"Fiction, Classics, Fantasy",Hawthornden Prize (1934),"Shangri-La, Tibet, Tibet"
https://www.goodreads.com//book/show/13330761-the-dog-stars,The Dog Stars,Peter Heller,7177,53408,3.93,336,2012,FALSE,"Fiction, Science Fiction, Apocalyptic","Arthur C. Clarke Award Nominee (2013), The Center for Fiction First Novel Prize Nominee (2012), Andrew Carnegie Medal Nominee for Fiction (2013), Goodreads Choice Award Nominee for Fiction (2012), Prix Une autre Terre (2014)",Colorado
https://www.goodreads.com//book/show/25177897-token-huntress,Token Huntress,Kia Carrington-Russell,113,413,3.53,222,2015,TRUE,"Fantasy, Paranormal, Fantasy",,
https://www.goodreads.com//book/show/8909.The_War_of_the_Worlds,The War of the Worlds,H.G. Wells,8172,250326,3.83,192,2002,FALSE,"Classics, Science Fiction, Fiction",,
https://www.goodreads.com//book/show/86236.Into_the_Forest,Into the Forest,Jean Hegland,1531,11863,3.81,243,1998,FALSE,"Fiction, Apocalyptic, Post Apocalyptic","Independent Publisher Book Award (IPPY) Nominee for Fiction (Finalist) (1997), James Tiptree Jr. Award Nominee for Longlist (1996)",
https://www.goodreads.com//book/show/414999.Childhood_s_End,Childhood's End,Arthur C. Clarke,5511,134104,4.1,224,1987,FALSE,"Science Fiction, Fiction, Classics",Retro Hugo Award Nominee for Best Novel (2004),
